time,totalKW,subpanels,ahu,temp,Day,Time
11/15/15 16:00,167.0712911,87.99759167,26.00590694,45.66,Sun,16
11/15/15 17:00,165.9894428,81.76327167,26.45096194,43.81,Sun,17
11/15/15 18:00,165.1929611,80.22554,26.94250528,44.97,Sun,18
11/15/15 19:00,189.8490961,83.19525389,27.05883444,40.17,Sun,19
11/15/15 20:00,503.0866886,81.683445,26.99462306,40.56,Sun,20
11/15/15 21:00,727.1359525,80.59311861,25.71381139,39.25,Sun,21
11/15/15 22:00,761.1746092,81.35544,25.21540194,39.01,Sun,22
11/15/15 23:00,822.8316425,80.33012431,13.39499084,37.3,Sun,23
11/16/15 0:00,847.735045,82.79319889,13.31575417,35.18,Mon,00
11/16/15 1:00,852.5787653,84.19640278,13.30480944,35.18,Mon,01
11/16/15 2:00,790.7408125,82.16325917,13.31714278,34.54,Mon,02
11/16/15 3:00,829.31843,83.01276528,15.22006778,33.22,Mon,03
11/16/15 4:00,761.3422844,82.44712,25.90642444,32.52,Mon,04
11/16/15 5:00,741.0294683,84.20698556,25.96738056,37.55,Mon,05
11/16/15 6:00,875.6694278,85.54441639,26.0278425,47.96,Mon,06
11/16/15 7:00,872.9311525,83.14479083,26.0895175,54.6,Mon,07
11/16/15 8:00,807.9140033,81.86809333,26.35216583,59.43,Mon,08
11/16/15 9:00,904.3570306,89.69988917,22.10996222,60.91,Mon,09
11/16/15 10:00,967.5963414,231.34776,26.18945611,63.35,Mon,10
11/16/15 11:00,970.8504267,303.4546297,26.34152667,62.13,Mon,11
11/16/15 12:00,962.2651906,323.3822647,20.2158775,62.64,Mon,12
11/16/15 13:00,955.2605883,340.4819836,40.45791028,57.67,Mon,13
11/16/15 14:00,995.9480836,357.0258861,66.44392222,53.74,Mon,14
11/16/15 15:00,933.8936556,362.0877536,73.8779925,48.32,Mon,15
11/16/15 16:00,757.2752603,314.7963486,87.73617028,45.05,Mon,16
11/16/15 17:00,853.9347289,347.3998744,102.1179322,41.14,Mon,17
11/16/15 18:00,888.0146142,339.4139419,105.1910769,40.96,Mon,18
11/16/15 19:00,886.2013322,309.4192492,111.6097033,41.43,Mon,19
11/16/15 20:00,814.9414481,364.4497106,111.7537219,40.2,Mon,20
11/16/15 21:00,782.2788022,367.7409581,109.0896342,40.86,Mon,21
11/16/15 22:00,908.9378664,360.0291317,104.6617108,38.71,Mon,22
11/16/15 23:00,904.2438883,366.4816306,74.52408833,42.23,Mon,23
11/17/15 0:00,813.8272222,390.7534281,74.58294167,42.22,Tue,00
11/17/15 1:00,821.6484831,365.1725858,74.73422806,44.03,Tue,01
11/17/15 2:00,801.6927133,380.8830467,74.77646444,44.67,Tue,02
11/17/15 3:00,909.4439489,387.6434217,75.06450528,43.59,Tue,03
11/17/15 4:00,816.2591161,377.2380606,75.52625222,42.54,Tue,04
11/17/15 5:00,826.5255403,362.6929861,75.84563528,46.62,Tue,05
11/17/15 6:00,875.7447914,317.1934661,75.99675278,52.28,Tue,06
11/17/15 7:00,912.5037825,345.2913361,75.88673778,59.3,Tue,07
11/17/15 8:00,914.2055844,350.5633486,76.23606972,62.73,Tue,08
11/17/15 9:00,977.0286011,341.2498619,76.13875389,63.66,Tue,09
11/17/15 10:00,947.9685839,347.3409306,76.79048139,63.86,Tue,10
11/17/15 11:00,853.8189433,311.0179167,76.86099167,64.74,Tue,11
11/17/15 12:00,932.5092186,360.7438311,76.52333,63.96,Tue,12
11/17/15 13:00,882.9335819,380.8739367,78.797975,62.01,Tue,13
11/17/15 14:00,903.5320961,361.0471667,88.53160528,59.25,Tue,14
11/17/15 15:00,929.6493675,358.7511192,105.4266119,57.04,Tue,15
11/17/15 16:00,912.6999578,319.4772508,115.8396511,56.65,Tue,16
11/17/15 17:00,882.6575697,365.0887036,115.8913056,55.59,Tue,17
11/17/15 18:00,898.7820167,356.4316497,63.35118972,54.92,Tue,18
11/17/15 19:00,911.1187356,358.5803156,69.03116361,56.66,Tue,19
11/17/15 20:00,855.7039272,374.1447961,72.27446389,56.57,Tue,20
11/17/15 21:00,847.2521403,355.7269889,69.15779444,55.69,Tue,21
11/17/15 22:00,911.7487344,354.7853247,69.0840425,54.96,Tue,22
11/17/15 23:00,879.1700578,376.6684081,67.59398028,54.66,Tue,23
11/18/15 0:00,887.2194514,389.6186972,67.74993194,54.2,Wed,00
11/18/15 1:00,846.6877197,377.2935956,68.05108639,52.66,Wed,01
11/18/15 2:00,835.4152031,384.6294811,66.36661694,52.14,Wed,02
11/18/15 3:00,849.6871367,346.0246839,68.77006861,52.14,Wed,03
11/18/15 4:00,907.2609803,400.2913014,68.26432472,52.92,Wed,04
11/18/15 5:00,846.6236028,401.4156097,68.10149167,54.27,Wed,05
11/18/15 6:00,866.3594008,379.8943272,68.73705611,56.12,Wed,06
11/18/15 7:00,917.3744672,377.0373775,67.28493111,62.15,Wed,07
11/18/15 8:00,859.9747364,366.3416481,65.97799472,66.53,Wed,08
11/18/15 9:00,848.5345336,361.8189119,67.02900944,68.37,Wed,09
11/18/15 10:00,724.2487997,359.7351692,67.17646417,69.75,Wed,10
11/18/15 11:00,838.6048681,374.7511394,70.57621806,70.58,Wed,11
11/18/15 12:00,944.8527397,389.7779667,69.25770167,69.59,Wed,12
11/18/15 13:00,843.8670344,387.3887561,70.3698725,68.15,Wed,13
11/18/15 14:00,884.2929131,344.3436372,80.96120306,64.85,Wed,14
11/18/15 15:00,893.5752411,373.7163578,92.21481667,64.36,Wed,15
11/18/15 16:00,756.2273553,381.8285208,95.93708083,64.02,Wed,16
11/18/15 17:00,883.8277528,383.3669314,91.62747417,64.02,Wed,17
11/18/15 18:00,931.0642331,344.97624,92.79609556,63.48,Wed,18
11/18/15 19:00,863.7963528,364.2853881,95.36961333,63.24,Wed,19
11/18/15 20:00,837.0947011,367.1073211,88.22945306,63.22,Wed,20
11/18/15 21:00,821.1903831,363.7742861,84.84064389,62.78,Wed,21
11/18/15 22:00,953.9330311,354.4504775,80.01554333,63.32,Wed,22
11/18/15 23:00,772.1284917,280.8955642,78.63799667,62.78,Wed,23
11/19/15 0:00,884.5666508,325.9162911,81.62167861,63.24,Thu,00
11/19/15 1:00,983.3295331,371.9766811,85.26261194,64.02,Thu,01
11/19/15 2:00,853.2638042,349.8434964,84.5554025,63.85,Thu,02
11/19/15 3:00,980.5521792,347.4748067,81.92794806,63.83,Thu,03
11/19/15 4:00,952.5261706,348.3011825,81.24951611,64.14,Thu,04
11/19/15 5:00,959.7088386,289.0202731,81.57506639,64.34,Thu,05
11/19/15 6:00,985.5701997,359.0500919,81.62013694,65.29,Thu,06
11/19/15 7:00,944.1059642,379.6922678,84.75640083,66.95,Thu,07
11/19/15 8:00,937.8241925,368.3807164,85.65419139,67.59,Thu,08
11/19/15 9:00,1035.604466,362.7328664,88.97851806,67.98,Thu,09
11/19/15 10:00,994.1572292,319.3046489,95.61488028,68.48,Thu,10
11/19/15 11:00,929.5822961,380.3729661,98.99620694,69.12,Thu,11
11/19/15 12:00,980.1567197,310.8099581,101.5012114,69.44,Thu,12
11/19/15 13:00,886.6342261,374.0883625,101.9751181,69.27,Thu,13
11/19/15 14:00,979.2590694,397.9264883,103.1379636,67.27,Thu,14
11/19/15 15:00,940.1891333,328.3745094,110.4146078,65.81,Thu,15
11/19/15 16:00,895.9193997,381.7993117,118.3570592,64.61,Thu,16
11/19/15 17:00,915.1312578,399.2764297,120.3094511,62.3,Thu,17
11/19/15 18:00,892.9983489,374.3859958,120.3094511,61.69,Thu,18
11/19/15 19:00,879.6220853,401.5729208,116.7528181,60.12,Thu,19
11/19/15 20:00,900.9677608,408.3214956,117.3165917,58.64,Thu,20
11/19/15 21:00,895.559115,416.6247736,116.7638194,57.32,Thu,21
11/19/15 22:00,860.2712494,433.6397314,116.25819,56.77,Thu,22
11/19/15 23:00,763.4682161,422.7424197,113.3158964,55.05,Thu,23
11/20/15 0:00,944.8299656,399.4405647,106.6685181,54,Fri,00
11/20/15 1:00,908.1741583,415.0957261,96.38581222,51.74,Fri,01
11/20/15 2:00,781.5724853,347.6632128,91.64493417,50.86,Fri,02
11/20/15 3:00,861.10981,402.530595,86.60519917,49.81,Fri,03
11/20/15 4:00,840.4682506,426.77077,82.50582667,48.93,Fri,04
11/20/15 5:00,851.2212992,367.7094914,71.0720025,50.53,Fri,05
11/20/15 6:00,870.1586022,371.4332156,67.58713056,53.06,Fri,06
11/20/15 7:00,792.1523167,394.6916478,61.83070361,55.19,Fri,07
11/20/15 8:00,841.1533767,379.9138933,63.46255944,56.83,Fri,08
11/20/15 9:00,877.15668,374.4240017,64.09067667,57.85,Fri,09
11/20/15 10:00,821.5446642,398.145305,61.794075,58.59,Fri,10
11/20/15 11:00,783.7494439,328.5943431,65.44023806,58.51,Fri,11
11/20/15 12:00,797.6284953,414.3982328,57.96090306,57.97,Fri,12
11/20/15 13:00,719.3682903,400.8079258,65.96485417,56.69,Fri,13
11/20/15 14:00,700.117055,358.1833144,66.83519306,50.77,Fri,14
11/20/15 15:00,648.4986428,404.8953425,66.72295167,48.21,Fri,15
11/20/15 16:00,488.7273022,375.0172811,67.51141722,43.25,Fri,16
11/20/15 17:00,548.585135,334.5381869,68.47297056,41.69,Fri,17
11/20/15 18:00,533.6262539,356.0441333,68.31501306,40.76,Fri,18
11/20/15 19:00,498.3212778,344.1671608,68.29497639,39.84,Fri,19
11/20/15 20:00,463.7945119,359.7648231,67.87680111,37.64,Fri,20
11/20/15 21:00,240.4557092,380.9027103,65.06433139,36.96,Fri,21
11/20/15 22:00,226.6292056,358.2322236,64.68195444,36.54,Fri,22
11/20/15 23:00,232.7142675,357.4196519,30.590515,34.73,Fri,23
11/21/15 0:00,218.5869128,350.3510178,30.649045,33.9,Sat,00
11/21/15 1:00,230.8611497,340.0806758,30.65386417,33.98,Sat,01
11/21/15 2:00,224.5313492,363.5598189,29.9378975,33.81,Sat,02
11/21/15 3:00,228.1361689,342.656285,29.82912611,33.08,Sat,03
11/21/15 4:00,384.8500481,262.5771981,18.81467694,31.81,Sat,04
11/21/15 5:00,606.9595478,285.2767319,15.91415222,36.17,Sat,05
11/21/15 6:00,625.2849717,274.9571547,24.21687222,44,Sat,06
11/21/15 7:00,639.8071092,252.8559033,17.30868333,48.9,Sat,07
11/21/15 8:00,623.7230783,237.0918681,30.27570056,52.73,Sat,08
11/21/15 9:00,668.3214711,139.3830164,26.95708111,54.53,Sat,09
11/21/15 10:00,595.1664106,133.7835158,29.30140972,56.32,Sat,10
11/21/15 11:00,682.2775408,130.2851311,23.94315167,56.47,Sat,11
11/21/15 12:00,479.9276467,123.8621744,16.18037944,57.54,Sat,12
11/21/15 13:00,174.0778442,120.4852103,16.03278222,55.89,Sat,13
11/21/15 14:00,145.1629392,116.5271119,16.4510425,50.9,Sat,14
11/21/15 15:00,139.3877508,116.75614,19.92904528,46.12,Sat,15
11/21/15 16:00,130.0846819,187.7487197,55.30289528,45.49,Sat,16
11/21/15 17:00,120.1115725,322.9883542,60.42923694,48.38,Sat,17
11/21/15 18:00,118.1432747,337.7196122,66.9776825,47.76,Sat,18
11/21/15 19:00,116.6752092,352.7482942,62.81393833,48.21,Sat,19
11/21/15 20:00,117.7396325,338.2327417,44.04582278,49.47,Sat,20
11/21/15 21:00,116.4714492,347.8190017,31.68883889,49.18,Sat,21
11/21/15 22:00,118.0335069,292.7090664,29.18645694,49.66,Sat,22
11/21/15 23:00,120.9917908,337.4735308,23.70159639,50.1,Sat,23
11/22/15 0:00,118.8203922,239.1208758,23.70159639,49.17,Sun,00
11/22/15 1:00,116.8023939,111.6247878,15.33869472,47.2,Sun,01
11/22/15 2:00,118.1823533,99.61673766,15.36879778,46.07,Sun,02
11/22/15 3:00,118.6734403,93.96894861,14.64909833,47.29,Sun,03
11/22/15 4:00,120.8096656,91.57407375,15.31790806,46.95,Sun,04
11/22/15 5:00,116.2843875,90.28214556,15.51456361,47,Sun,05
11/22/15 6:00,116.9405106,91.46278056,15.55220694,46.78,Sun,06
11/22/15 7:00,114.3880672,89.90514917,15.55317083,46.12,Sun,07
11/22/15 8:00,115.8884247,91.33606389,15.59605139,46.46,Sun,08
11/22/15 9:00,117.4885719,92.94558222,15.78493944,46.65,Sun,09
11/22/15 10:00,116.5552675,92.39149972,15.68783361,47.2,Sun,10
11/22/15 11:00,116.0340144,89.88523139,15.77472417,47.56,Sun,11
11/22/15 12:00,115.4683614,88.82129306,15.81432306,47.85,Sun,12
11/22/15 13:00,116.5620308,89.84272417,15.93211167,47.66,Sun,13
11/22/15 14:00,114.2219242,91.82192194,16.026175,44.52,Sun,14
11/22/15 15:00,121.8255222,86.7410975,16.04019528,40.88,Sun,15
11/22/15 16:00,138.7067236,88.79890973,16.19601709,39.95,Sun,16
11/22/15 17:00,135.3586939,88.81954444,16.31369,38.78,Sun,17
11/22/15 18:00,138.2532353,90.23349555,16.02308139,38,Sun,18
11/22/15 19:00,169.3935522,88.13716639,16.00290556,37.03,Sun,19
11/22/15 20:00,498.4954239,89.29363639,15.97506444,35.03,Sun,20
11/22/15 21:00,734.4233703,88.16950861,19.04956389,34.54,Sun,21
11/22/15 22:00,763.3715019,90.34860361,30.15013972,32.84,Sun,22
11/22/15 23:00,804.3990631,87.85251472,30.20286306,31.67,Sun,23
11/23/15 0:00,826.5118147,89.47540694,30.21324889,31.1,Mon,00
11/23/15 1:00,823.5852519,92.96489528,30.24767917,30.98,Mon,01
11/23/15 2:00,856.4928217,90.48153944,26.39632444,30.82,Mon,02
11/23/15 3:00,877.9764239,94.60289833,15.99837972,29.73,Mon,03
11/23/15 4:00,826.4752206,103.8852931,15.87167194,28.9,Mon,04
11/23/15 5:00,793.0854378,224.1002619,15.73622944,31.63,Mon,05
11/23/15 6:00,872.4524153,334.167905,15.84683639,36.73,Mon,06
11/23/15 7:00,904.4036906,360.1129822,15.76966806,38.83,Mon,07
11/23/15 8:00,920.8393747,351.4050256,15.75476694,40.9,Mon,08
11/23/15 9:00,855.7511933,364.0662877,20.11522667,41.93,Mon,09
11/23/15 10:00,805.0202086,358.3398144,29.80597944,43.92,Mon,10
11/23/15 11:00,867.2075178,367.0897364,29.832035,44.26,Mon,11
11/23/15 12:00,805.5994108,359.9225033,29.98309361,44.66,Mon,12
11/23/15 13:00,332.9754775,321.0063644,29.89762972,43.39,Mon,13
11/23/15 14:00,171.4011425,355.528765,30.29382139,38.25,Mon,14
11/23/15 15:00,157.7203422,377.6094192,29.98849528,34.76,Mon,15
11/23/15 16:00,168.1835275,395.098235,30.246845,31.23,Mon,16
11/23/15 17:00,173.7974464,363.8648892,30.33131917,31.18,Mon,17
11/23/15 18:00,172.9052033,351.2614294,29.29351111,31.09,Mon,18
11/23/15 19:00,175.2198806,347.4422917,23.33311333,29.33,Mon,19
11/23/15 20:00,418.2345781,307.5774914,15.48096361,29.62,Mon,20
11/23/15 21:00,857.1445206,144.5954111,23.90747056,30.45,Mon,21
11/23/15 22:00,937.0065569,127.3920589,26.40103194,29.81,Mon,22
11/23/15 23:00,841.9463875,124.8260947,29.18837528,30,Mon,23
11/24/15 0:00,912.7465267,126.3864386,30.01659861,30.74,Tue,00
11/24/15 1:00,907.9297764,126.5577581,29.91847611,30.72,Tue,01
11/24/15 2:00,851.6672261,123.7133481,20.64007833,30.52,Tue,02
11/24/15 3:00,918.6614564,123.2701858,15.60285361,30.44,Tue,03
11/24/15 4:00,910.5271353,203.0735914,15.50548389,29.63,Tue,04
11/24/15 5:00,872.5289731,350.6483,15.57387444,34.96,Tue,05
11/24/15 6:00,890.2223031,408.6308006,15.61752333,42.71,Tue,06
11/24/15 7:00,862.5346275,378.3416214,15.61230417,48.07,Tue,07
11/24/15 8:00,901.6926425,393.3897864,15.50849444,50.82,Tue,08
11/24/15 9:00,873.5484744,386.2796061,15.54237528,54,Tue,09
11/24/15 10:00,895.9209975,374.3916761,15.63584861,55.08,Tue,10
11/24/15 11:00,917.5771017,396.03497,25.04363139,55.72,Tue,11
11/24/15 12:00,842.6683122,393.2084978,30.13397528,54.64,Tue,12
11/24/15 13:00,389.8088178,386.9856778,30.91784,52.43,Tue,13
11/24/15 14:00,193.7411844,381.5923292,30.86864,46.14,Tue,14
11/24/15 15:00,188.4984975,385.7322617,36.25526472,42.03,Tue,15
11/24/15 16:00,168.3032756,383.8667736,42.01997222,39.89,Tue,16
11/24/15 17:00,164.7661164,362.9544806,49.37668222,37.04,Tue,17
11/24/15 18:00,168.2845742,378.0583128,36.54309528,37.94,Tue,18
11/24/15 19:00,182.4732442,373.5068119,29.84177333,36.11,Tue,19
11/24/15 20:00,449.4867236,318.1706842,29.84177333,35.38,Tue,20
11/24/15 21:00,831.2303222,166.2630658,25.81110278,34.25,Tue,21
11/24/15 22:00,845.2930114,145.9320528,14.90521889,32.3,Tue,22
11/24/15 23:00,810.4075681,145.8964944,15.14633472,32.64,Tue,23
11/25/15 0:00,842.5844797,133.1414431,23.49923139,31.79,Wed,00
11/25/15 1:00,841.7167819,128.925255,29.77484611,31.48,Wed,01
11/25/15 2:00,701.8542489,123.6057758,25.73749361,32.47,Wed,02
11/25/15 3:00,800.8377508,123.9410208,15.42857833,30.55,Wed,03
11/25/15 4:00,766.1517006,206.453565,15.21414472,30.11,Wed,04
11/25/15 5:00,803.1431525,335.7414408,15.0902925,35.61,Wed,05
11/25/15 6:00,828.8032789,347.3955992,15.18547667,45.72,Wed,06
11/25/15 7:00,767.6450858,336.6569328,25.38389722,51.13,Wed,07
11/25/15 8:00,752.4301889,355.4214828,29.39822694,54.34,Wed,08
11/25/15 9:00,750.8335825,349.3887256,29.43124806,55.68,Wed,09
11/25/15 10:00,728.1297053,284.2281075,29.39153417,57.01,Wed,10
11/25/15 11:00,687.5678997,352.0221894,24.70462556,56.57,Wed,11
11/25/15 12:00,560.9045442,330.3574283,55.55523306,56.71,Wed,12
11/25/15 13:00,129.2860544,370.8865072,54.57512028,54.94,Wed,13
11/25/15 14:00,119.6422936,383.7395803,29.54131972,50.44,Wed,14
11/25/15 15:00,107.5601828,364.3555228,31.24729333,45.08,Wed,15
11/25/15 16:00,109.3296647,355.3830914,36.73230972,42.95,Wed,16
11/25/15 17:00,113.6326447,364.3493464,44.47806306,43.29,Wed,17
11/25/15 18:00,102.3042839,358.1884272,40.31376778,42.37,Wed,18
11/25/15 19:00,111.0312533,321.9375133,29.20415361,41.71,Wed,19
11/25/15 20:00,109.2555489,249.5386417,29.44094972,41.22,Wed,20
11/25/15 21:00,114.3185414,91.96068917,16.35416861,37.78,Wed,21
11/25/15 22:00,112.1806319,84.52202972,18.56180917,35.69,Wed,22
11/25/15 23:00,115.9870767,86.145815,26.98170083,36.37,Wed,23
11/26/15 0:00,115.3187169,85.21030139,26.98170083,37.95,Thu,00
11/26/15 1:00,113.9751206,80.93320028,19.93982556,37.1,Thu,01
11/26/15 2:00,112.7584492,77.30465944,28.63582056,38.72,Thu,02
11/26/15 3:00,106.0342981,75.89328417,26.57911194,40.68,Thu,03
11/26/15 4:00,108.6439125,79.33024667,30.16218194,40.41,Thu,04
11/26/15 5:00,109.1830358,79.68821472,30.0672825,43.36,Thu,05
11/26/15 6:00,96.56382333,78.10665389,29.96400278,47.52,Thu,06
11/26/15 7:00,93.35624195,80.77843917,29.74066306,52.7,Thu,07
11/26/15 8:00,92.05063194,80.62874556,29.18397556,57.69,Thu,08
11/26/15 9:00,93.68102944,80.36157305,29.06747694,60.55,Thu,09
11/26/15 10:00,101.7632342,77.36418167,23.73574528,63.98,Thu,10
11/26/15 11:00,111.2305292,76.79935056,24.71587333,65.36,Thu,11
11/26/15 12:00,111.9242544,78.45571722,28.96580306,65.71,Thu,12
11/26/15 13:00,109.4833642,74.58183194,17.523555,64.08,Thu,13
11/26/15 14:00,109.7189161,75.27279361,14.57567722,56.96,Thu,14
11/26/15 15:00,107.4140003,74.20510972,14.3855325,54.64,Thu,15
11/26/15 16:00,97.49760278,72.81784694,14.36218361,50.96,Thu,16
11/26/15 17:00,94.30788639,73.57427222,22.33019556,51.04,Thu,17
11/26/15 18:00,102.5391717,73.92591861,30.27782833,49.05,Thu,18
11/26/15 19:00,107.0989825,74.10995389,30.13663194,50.1,Thu,19
11/26/15 20:00,108.0714861,74.76080833,30.13466667,47.31,Thu,20
11/26/15 21:00,105.4762981,72.99541944,29.13578444,44.58,Thu,21
11/26/15 22:00,107.7541356,74.24776111,27.84005361,43.67,Thu,22
11/26/15 23:00,112.8239756,73.66274306,17.59845361,43.9,Thu,23
11/27/15 0:00,112.9350756,74.36528389,13.92062111,42.09,Fri,00
11/27/15 1:00,112.9631658,75.30957333,21.3292275,42.1,Fri,01
11/27/15 2:00,110.7262872,74.189705,23.00467389,41.62,Fri,02
11/27/15 3:00,110.8787644,77.43454917,25.65943333,40.15,Fri,03
11/27/15 4:00,112.3351331,76.37045528,24.97094528,40.63,Fri,04
11/27/15 5:00,110.4396031,76.8199825,23.55203667,45.08,Fri,05
11/27/15 6:00,99.66175444,79.787645,28.33762111,51.52,Fri,06
11/27/15 7:00,92.84269917,80.41198556,28.73249056,56.29,Fri,07
11/27/15 8:00,91.92029917,78.7458275,28.71000444,61.2,Fri,08
11/27/15 9:00,92.01494083,79.2246475,28.70024417,64.22,Fri,09
11/27/15 10:00,107.8536622,76.84952945,28.72702389,67.71,Fri,10
11/27/15 11:00,110.8164472,76.31254833,28.75741778,67.17,Fri,11
11/27/15 12:00,111.7536931,77.88283639,28.79699083,65.71,Fri,12
11/27/15 13:00,111.7674194,76.09137861,20.90307889,64.4,Fri,13
11/27/15 14:00,111.0041219,73.66284194,14.42553861,59.71,Fri,14
11/27/15 15:00,109.3356067,74.51031722,14.24573861,55.27,Fri,15
11/27/15 16:00,110.3102531,72.67408139,14.93617528,52.42,Fri,16
11/27/15 17:00,104.9120375,72.2364975,27.19760528,51.51,Fri,17
11/27/15 18:00,94.24563417,74.51962917,27.19760528,49.66,Fri,18
11/27/15 19:00,102.3297833,74.01183528,30.30475778,48.47,Fri,19
11/27/15 20:00,103.1689742,75.10187306,30.26623139,47.67,Fri,20
11/27/15 21:00,111.0998903,75.14064333,30.04746833,45.88,Fri,21
11/27/15 22:00,105.2094439,74.60899278,30.44024778,44.07,Fri,22
11/27/15 23:00,109.0250606,74.30635611,28.81845778,44.2,Fri,23
11/28/15 0:00,107.7378189,74.41474472,28.76771667,45.34,Sat,00
11/28/15 1:00,96.21071861,76.06384556,22.08744139,46.66,Sat,01
11/28/15 2:00,100.5064572,73.91880222,15.05110056,46.13,Sat,02
11/28/15 3:00,106.6062811,74.95281583,21.01279667,44.56,Sat,03
11/28/15 4:00,111.3111078,75.59368389,22.04762778,45.4,Sat,04
11/28/15 5:00,108.8783306,76.61524389,29.20205472,46.9,Sat,05
11/28/15 6:00,101.8774519,76.56310861,24.50213444,53.48,Sat,06
11/28/15 7:00,91.08674111,76.56331972,27.98618611,58.86,Sat,07
11/28/15 8:00,91.65761333,77.19322083,25.23606528,63.44,Sat,08
11/28/15 9:00,93.27415583,75.29229417,16.62836333,68.17,Sat,09
11/28/15 10:00,108.7801783,74.57066028,20.59103472,69.56,Sat,10
11/28/15 11:00,110.944945,75.92158667,24.73787667,69.71,Sat,11
11/28/15 12:00,125.6237258,74.58754194,29.3582725,67.8,Sat,12
11/28/15 13:00,143.9997956,73.50947722,29.36198111,64.86,Sat,13
11/28/15 14:00,149.3686228,74.54303889,21.97894028,60.76,Sat,14
11/28/15 15:00,150.2477631,72.07367722,15.05826111,58.53,Sat,15
11/28/15 16:00,145.6839822,72.24388056,14.7591775,56.92,Sat,16
11/28/15 17:00,131.4446936,73.57981111,15.11591167,54.41,Sat,17
11/28/15 18:00,111.8457189,72.84139361,29.62549278,53.83,Sat,18
11/28/15 19:00,96.94330361,74.54221472,29.60840167,52.85,Sat,19
11/28/15 20:00,93.37216889,84.85949333,29.65454389,53.11,Sat,20
11/28/15 21:00,93.71098167,102.5537806,29.7712175,52.22,Sat,21
11/28/15 22:00,94.16614056,106.9765003,29.77260139,52.92,Sat,22
11/28/15 23:00,93.02332861,108.7825183,29.3774,53.46,Sat,23
11/29/15 0:00,95.33045056,106.0146525,28.24979806,53.28,Sun,00
11/29/15 1:00,94.97258195,93.34441111,27.91677889,53.2,Sun,01
11/29/15 2:00,95.427875,77.83468194,27.64708111,51.72,Sun,02
11/29/15 3:00,93.538,76.55137722,15.78301611,51.51,Sun,03
11/29/15 4:00,92.67169194,75.10566028,14.09760694,52.45,Sun,04
11/29/15 5:00,93.39772806,75.92519583,14.03521861,54.78,Sun,05
11/29/15 6:00,90.54946778,77.60531722,14.17969083,59.21,Sun,06
11/29/15 7:00,90.21143111,75.94091445,14.25831583,64.58,Sun,07
11/29/15 8:00,96.78571833,77.90321722,14.39379722,66.92,Sun,08
11/29/15 9:00,110.0882206,76.67899556,14.61027556,67.95,Sun,09
11/29/15 10:00,110.8454889,75.53398361,14.83452583,68.49,Sun,10
11/29/15 11:00,111.2680986,73.62879667,14.85402222,69.41,Sun,11
11/29/15 12:00,108.9311811,73.05820028,14.91414278,68.93,Sun,12
11/29/15 13:00,111.5261339,73.70047944,14.92718528,67.26,Sun,13
11/29/15 14:00,108.7330783,71.36959361,14.84717861,63.6,Sun,14
11/29/15 15:00,111.4786456,71.78181056,14.66330361,63.08,Sun,15
11/29/15 16:00,110.7882972,72.10804611,19.89429361,62.07,Sun,16
11/29/15 17:00,121.0014408,73.32279528,29.62089861,60.47,Sun,17
11/29/15 18:00,386.2887842,74.54701056,29.39838194,58.86,Sun,18
11/29/15 19:00,450.8350042,74.3588,29.56613694,57.58,Sun,19
11/29/15 20:00,454.2481481,73.40852806,29.54110278,55.65,Sun,20
11/29/15 21:00,594.7939625,74.7226925,29.57915,54.52,Sun,21
11/29/15 22:00,672.1070436,72.42842778,29.62362833,52.84,Sun,22
11/29/15 23:00,728.6000547,75.43495806,29.739895,50.84,Sun,23
11/30/15 0:00,791.1109775,75.25520556,29.41548889,49.38,Mon,00
11/30/15 1:00,759.8868361,81.72072639,29.19842833,48.7,Mon,01
11/30/15 2:00,681.1970847,193.2094181,29.57952389,47.73,Mon,02
11/30/15 3:00,792.5155681,228.9185244,33.68688361,46.07,Mon,03
11/30/15 4:00,812.5300153,233.5218022,37.7710725,45.04,Mon,04
11/30/15 5:00,698.4126933,254.6642008,34.85844111,44.1,Mon,05
11/30/15 6:00,773.159985,266.2087339,32.08578806,43.8,Mon,06
11/30/15 7:00,766.8778422,304.4217828,31.14711556,43.81,Mon,07
11/30/15 8:00,715.7404208,353.1713694,29.70519722,43.48,Mon,08
11/30/15 9:00,737.7491008,367.1521069,30.09911861,43.63,Mon,09
11/30/15 10:00,795.4037353,320.2535781,29.7777825,44.26,Mon,10
11/30/15 11:00,746.6711128,371.6302156,29.51268722,44.26,Mon,11
11/30/15 12:00,757.2918797,371.9728761,29.65035806,44.26,Mon,12
11/30/15 13:00,781.1874197,336.3724422,29.55158194,44.17,Mon,13
11/30/15 14:00,764.0977392,344.1181964,29.53341194,43.95,Mon,14
11/30/15 15:00,733.6145103,349.4310644,29.5378575,43.32,Mon,15
11/30/15 16:00,727.9512353,333.8477958,29.58475,43.32,Mon,16
11/30/15 17:00,708.1742911,333.6850975,29.47915028,43.08,Mon,17
11/30/15 18:00,676.8617075,343.6810228,29.01967611,42.54,Mon,18
11/30/15 19:00,701.7195094,352.8921772,29.14948833,42.54,Mon,19
11/30/15 20:00,699.1698247,356.9648081,29.39216972,42.15,Mon,20
11/30/15 21:00,737.1091006,342.6964542,28.98930417,42.05,Mon,21
11/30/15 22:00,827.6027386,347.3804031,28.78024278,41.42,Mon,22
11/30/15 23:00,768.1050747,325.2980052,28.5066157,41.32,Mon,23
12/1/15 0:00,809.2088958,319.5246622,28.47979833,41.02,Tue,00
