id,facility_id,customer_name,expected_date,actual_date,total_weight
1362719,78,UNILEVER ASCC AG,3/18/16 10:00,3/18/16 9:45,36842
1362675,78,UNILEVER ASCC AG,3/18/16 12:00,3/18/16 10:30,37320
1362998,78,UNILEVER ASCC AG,3/18/16 11:00,3/18/16 10:40,32401
1362723,78,"LAND-O-SUN DAIRIES, LLC",3/18/16 13:00,3/18/16 11:35,14280
1362975,78,UNILEVER ASCC AG,3/18/16 11:00,3/18/16 11:40,36452
1362916,78,UNILEVER ASCC AG,3/18/16 13:00,3/18/16 11:50,36842
1362679,78,UNILEVER ASCC AG,3/18/16 13:00,3/18/16 12:00,34947
1362651,78,UNILEVER ASCC AG,3/18/16 14:00,3/18/16 13:50,27910
1362934,78,UNILEVER ASCC AG,3/20/16 7:00,3/20/16 6:38,38002
1362984,78,UNILEVER ASCC AG,3/20/16 7:00,3/20/16 6:38,24561
1362931,78,UNILEVER ASCC AG,3/20/16 7:00,3/20/16 6:40,23189
1362966,78,UNILEVER ASCC AG,3/20/16 8:00,3/20/16 6:50,36022
1362666,78,UNILEVER ASCC AG,3/20/16 7:00,3/20/16 6:55,38712
1362702,78,UNILEVER ASCC AG,3/20/16 7:00,3/20/16 7:00,21227
1362955,78,UNILEVER ASCC AG,3/20/16 7:00,3/20/16 7:03,30478
1362727,78,UNILEVER ASCC AG,3/20/16 9:00,3/20/16 7:35,25987
1362941,78,UNILEVER ASCC AG,3/20/16 8:00,3/20/16 7:45,37253
1362960,78,UNILEVER ASCC AG,3/20/16 9:00,3/20/16 8:07,39396
1362964,78,UNILEVER ASCC AG,3/20/16 9:00,3/20/16 8:40,26279
1362768,78,UNILEVER ASCC AG,3/20/16 9:00,3/20/16 8:55,32342
1362748,78,UNILEVER ASCC AG,3/20/16 9:00,3/20/16 9:05,32342
1362696,78,UNILEVER ASCC AG,3/21/16 11:00,3/21/16 7:00,34360
1362759,78,UNILEVER ASCC AG,3/21/16 12:00,3/21/16 7:00,35784
1362760,78,UNILEVER ASCC AG,3/21/16 12:00,3/21/16 7:00,36660
1362756,78,UNILEVER ASCC AG,3/21/16 13:00,3/21/16 7:20,35518
1362732,78,UNILEVER ASCC AG,3/21/16 11:00,3/21/16 7:45,35153
1362703,78,UNILEVER ASCC AG,3/21/16 15:00,3/21/16 8:00,36803
1363080,78,UNILEVER ASCC AG,3/21/16 11:00,3/21/16 8:25,24727
1362716,78,"LAND-O-SUN DAIRIES, LLC",3/21/16 13:00,3/21/16 8:30,38016
1363102,78,UV INTERNATIONAL,3/21/16 9:00,3/21/16 8:55,250
1363162,78,PURFOODS,3/21/16 8:00,3/21/16 9:00,450
1362668,78,UNILEVER ASCC AG,3/21/16 10:00,3/21/16 9:30,36358
1362744,78,UNILEVER ASCC AG,3/21/16 10:00,3/21/16 9:30,36766
1362770,78,UNILEVER ASCC AG,3/21/16 14:00,3/21/16 9:45,36678
1363084,78,UNILEVER ASCC AG,3/21/16 13:00,3/21/16 12:20,28014
1363054,78,UNILEVER ASCC AG,3/21/16 13:00,3/21/16 12:50,38712
1363041,78,UNILEVER ASCC AG,3/22/16 10:00,3/22/16 7:00,35885
1363073,78,UNILEVER ASCC AG,3/22/16 10:00,3/22/16 7:25,39427
1362939,78,UNILEVER ASCC AG,3/22/16 10:00,3/22/16 7:45,37821
1363103,78,UNILEVER ASCC AG,3/22/16 12:00,3/22/16 8:10,38967
1363022,78,UNILEVER ASCC AG,3/22/16 11:00,3/22/16 8:15,21607
1362710,78,UNILEVER ASCC AG,3/22/16 13:00,3/22/16 8:50,37955
1362771,78,UNILEVER ASCC AG,3/22/16 11:00,3/22/16 9:50,37403
1362782,78,UNILEVER ASCC AG,3/22/16 11:00,3/22/16 10:40,34172
1362747,78,UNILEVER ASCC AG,3/22/16 13:00,3/22/16 11:30,28014
1362990,78,UNILEVER ASCC AG,3/22/16 13:00,3/22/16 13:35,35862
1362784,78,UNILEVER ASCC AG,3/23/16 11:00,3/23/16 7:00,35395
1363061,78,UNILEVER ASCC AG,3/23/16 13:00,3/23/16 7:00,34583
1363046,78,UNILEVER ASCC AG,3/23/16 12:00,3/23/16 7:25,39427
1362778,78,UNILEVER ASCC AG,3/23/16 12:00,3/23/16 7:30,37397
1362953,78,UNILEVER ASCC AG,3/23/16 10:00,3/23/16 7:45,36179
1363118,78,UNILEVER ASCC AG,3/23/16 10:00,3/23/16 8:35,35000
1363070,78,UNILEVER ASCC AG,3/23/16 11:00,3/23/16 8:40,39427
