"id","facility_id","customer_name","expected_date","actual_date","total_weight"
2719514,78,"UNILEVER ASCC AG","2016-03-09 07:00:00","2016-03-09 08:34:09",34545
2719522,78,"UNILEVER ASCC AG","2016-03-10 14:00:00","2016-03-10 15:45:20",35487
2719524,78,"UNILEVER ASCC AG","2016-03-10 15:01:00","2016-03-10 16:24:15",17729
2719525,78,"UNILEVER ASCC AG","2016-03-10 14:00:00","2016-03-10 15:31:12",26694
2719528,78,"UNILEVER ASCC AG","2016-03-10 09:00:00","2016-03-10 16:42:56",31385
2719531,78,"UNILEVER ASCC AG","2016-03-10 09:00:00","2016-03-10 11:07:02",33644
2719536,78,"UNILEVER ASCC AG","2016-03-10 08:00:00","2016-03-10 11:29:18",37474
2719539,78,"UNILEVER ASCC AG","2016-03-09 13:00:00","2016-03-09 15:24:06",36936
2719543,78,"UNILEVER ASCC AG","2016-03-10 13:00:00","2016-03-10 15:38:57",38642
2719555,78,"UNILEVER ASCC AG","2016-03-09 12:00:00","2016-03-09 14:15:20",34394
2719561,78,"UNILEVER ASCC AG","2016-03-11 10:02:00","2016-03-11 13:22:22",2765
2719562,78,"UNILEVER ASCC AG","2016-03-10 13:00:00","2016-03-10 14:39:55",35113
2719563,78,"UNILEVER ASCC AG","2016-03-09 13:00:00","2016-03-09 15:19:43",35062
2719564,78,"UNILEVER ASCC AG","2016-03-11 10:01:00","2016-03-11 13:18:50",26203
2719570,78,"UNILEVER ASCC AG","2016-03-11 11:01:00","2016-03-11 11:15:19",7871
2719583,78,"UNILEVER ASCC AG","2016-03-11 11:02:00","2016-03-11 11:19:41",2535
2719585,78,"UNILEVER ASCC AG","2016-03-09 09:00:00","2016-03-09 11:38:14",34217
2719588,78,"UNILEVER ASCC AG","2016-03-11 11:03:00","2016-03-11 12:11:35",24172
2719589,78,"UNILEVER ASCC AG","2016-03-10 09:00:00","2016-03-10 10:37:59",35705
2719592,78,"UNILEVER ASCC AG","2016-03-09 12:00:00","2016-03-09 10:33:26",31246
2719593,78,"UNILEVER ASCC AG","2016-03-10 14:00:00","2016-03-10 14:30:33",35820
2719604,78,"UNILEVER ASCC AG","2016-03-10 09:00:00","2016-03-10 10:44:45",34706
2719611,78,"UNILEVER ASCC AG","2016-03-11 11:00:00","2016-03-11 13:28:26",34765
2719614,78,"UNILEVER ASCC AG","2016-03-11 10:03:00","2016-03-11 13:31:53",4261
2719620,78,"AVOCA","2016-03-09 07:00:00","2016-03-08 04:43:23",19250
2719625,78,"AVOCA","2016-03-09 00:16:00","2016-03-09 05:18:10",19250
2719629,78,"UNILEVER ASCC AG","2016-03-07 20:00:00","2016-03-07 12:43:37",2643
2719645,78,"UNILEVER ASCC AG","2016-03-09 09:00:00","2016-03-09 10:23:35",39338
2719646,78,"UNILEVER ASCC AG","2016-03-09 07:00:00","2016-03-09 08:29:35",38330
2719649,78,"UNILEVER ASCC AG","2016-03-09 09:00:00","2016-03-09 14:37:41",30997
2719693,78,"UNILEVER ASCC AG","2016-03-08 08:00:00","2016-03-08 09:23:53",14533
2719703,78,"UNILEVER ASCC AG","2016-03-09 13:00:00","2016-03-09 14:30:18",38
2719750,78,"UNILEVER ASCC AG","2016-03-09 08:00:00","2016-03-09 13:50:07",37556
2719766,78,"UNILEVER ASCC AG","2016-03-08 08:00:00","2016-03-11 08:15:42",59478
2719805,78,"SABRA DIPPING COMPANY, LLC","2016-03-09 15:00:00","2016-03-09 15:10:42",9000
2719812,78,"UNILEVER ASCC AG","2016-03-11 09:00:00","2016-03-11 10:25:53",36922
2719813,78,"UNILEVER ASCC AG","2016-03-16 07:00:00","2016-03-16 08:00:46",28905
2719814,78,"LAND-O-SUN DAIRIES, LLC","2016-03-07 15:00:00","2016-03-07 14:32:50",144000
2719817,78,"PURFOODS","2016-03-08 07:07:00","2016-03-11 07:39:40",1800
2719824,78,"UNILEVER ASCC AG","2016-03-11 07:00:00","2016-03-11 08:41:24",31051
2719852,78,"UNILEVER ASCC AG","2016-03-11 13:00:00","2016-03-11 13:47:01",35295
2719856,78,"UNILEVER ASCC AG","2016-03-11 08:00:00","2016-03-11 08:38:42",28031
2719867,78,"UNILEVER ASCC AG","2016-03-11 14:02:00","2016-03-11 14:40:51",11021
2719872,78,"UNILEVER ASCC AG","2016-03-11 14:01:00","2016-03-11 15:39:53",3252
2719874,78,"UNILEVER ASCC AG","2016-03-11 14:03:00","2016-03-11 14:55:41",3886
2719875,78,"UNILEVER ASCC AG","2016-03-11 14:04:00","2016-03-11 15:32:00",21066
2719895,78,"UNILEVER ASCC AG","2016-03-11 15:01:00","2016-03-11 15:35:48",22448
2719897,78,"UNILEVER ASCC AG","2016-03-11 15:03:00","2016-03-11 16:01:12",10643
2719910,78,"SABRA DIPPING COMPANY, LLC","2016-03-08 14:00:00","2016-03-08 17:48:43",4680
2719926,78,"UNILEVER ASCC AG","2016-03-11 08:00:00","2016-03-11 11:56:46",23479
2719927,78,"UNILEVER ASCC AG","2016-03-11 07:00:00","2016-03-11 09:34:31",20071
2719940,78,"UNILEVER ASCC AG","2016-03-10 08:00:00","2016-03-10 09:43:37",37954
2719967,78,"UNILEVER ASCC AG","2016-03-10 10:00:00","2016-03-10 12:57:04",36137
2719987,78,"SAN-J INTERNATIONAL, INC","2016-03-09 11:00:00","2016-03-09 11:14:56",6475
2720002,78,"UNILEVER ASCC AG","2016-03-11 15:02:00","2016-03-11 11:12:31",5915
2720012,78,"UNILEVER ASCC AG","2016-03-10 08:00:00","2016-03-10 09:42:09",35205
2720030,78,"UNILEVER ASCC AG","2016-03-13 09:00:00","2016-03-13 08:32:35",29072
2720070,78,"UNILEVER ASCC AG","2016-03-10 15:00:00","2016-03-10 16:54:03",38712
2720072,78,"UNILEVER ASCC AG","2016-03-10 08:00:00","2016-03-10 16:39:26",21767
2720126,78,"UNILEVER ASCC AG","2016-03-13 09:00:00","2016-03-13 08:24:46",7930
2720173,78,"UV INTERNATIONAL","2016-03-09 14:00:00","2016-03-09 15:16:34",3780
2720176,78,"AVOCA","2016-03-11 07:00:00","2016-03-11 04:57:02",19250
2720178,78,"AVOCA","2016-03-11 07:00:00","2016-03-11 03:01:56",19250
2720207,78,"UNILEVER ASCC AG","2016-03-14 16:00:00","2016-03-14 15:50:21",36
2720219,78,"UNILEVER ASCC AG","2016-03-10 13:00:00","2016-03-10 14:25:10",38339
2720225,78,"UNILEVER ASCC AG","2016-03-11 09:00:00","2016-03-11 10:34:49",36442
2720226,78,"UNILEVER ASCC AG","2016-03-12 15:30:00","2016-03-13 08:17:14",10237
