Time,Main Service
03/28/2016 12:00:00,1253.7000000029802
03/28/2016 13:00:00,1171.7999999970198
03/28/2016 14:00:00,1146.6000000014901
03/28/2016 15:00:00,1115.1000000014901
03/28/2016 16:00:00,1335.6000000014901
03/28/2016 17:00:00,1404.8999999985099
03/28/2016 18:00:00,1253.7000000029802
03/28/2016 19:00:00,1266.2999999970198
03/28/2016 20:00:00,1549.7999999970198
03/28/2016 21:00:00,1543.5
03/28/2016 22:00:00,1411.2000000029802
03/28/2016 23:00:00,1404.8999999985099
03/29/2016 00:00:00,1304.1000000014901
03/29/2016 01:00:00,1386.0
03/29/2016 02:00:00,1253.7000000029802
03/29/2016 03:00:00,1316.6999999955297
03/29/2016 04:00:00,1253.7000000029802
03/29/2016 05:00:00,1234.7999999970198
03/29/2016 06:00:00,1077.3000000044703
03/29/2016 07:00:00,1234.7999999970198
03/29/2016 08:00:00,1398.6000000014901
03/29/2016 09:00:00,1423.7999999970198
03/29/2016 10:00:00,1625.3999999985099
03/29/2016 11:00:00,1575.0
03/29/2016 12:00:00,1688.4000000059605
03/29/2016 13:00:00,1669.5
03/29/2016 14:00:00,1650.5999999940395
03/29/2016 15:00:00,1688.4000000059605
03/29/2016 16:00:00,1707.2999999970198
03/29/2016 17:00:00,1606.5
03/29/2016 18:00:00,1663.2000000029802
03/29/2016 19:00:00,1713.5999999940395
03/29/2016 20:00:00,1782.9000000059605
03/29/2016 21:00:00,1745.0999999940395
03/29/2016 22:00:00,1726.2000000029802
03/29/2016 23:00:00,1694.7000000029802
03/30/2016 00:00:00,1682.0999999940395
03/30/2016 01:00:00,1638.0
03/30/2016 02:00:00,1562.4000000059605
03/30/2016 03:00:00,1323.0
03/30/2016 04:00:00,1493.0999999940395
03/30/2016 05:00:00,1543.5
03/30/2016 06:00:00,1675.8000000044703
03/30/2016 07:00:00,1562.3999999985099
03/30/2016 08:00:00,1638.0
03/30/2016 09:00:00,1530.8999999985099
03/30/2016 10:00:00,1694.7000000029802
03/30/2016 11:00:00,1644.2999999970198
03/30/2016 12:00:00,1751.3999999985099
03/30/2016 13:00:00,1801.8000000044703
03/30/2016 14:00:00,1795.5
03/30/2016 15:00:00,1801.7999999970198
03/30/2016 16:00:00,1852.2000000029802
03/30/2016 17:00:00,2016.0
03/30/2016 18:00:00,2028.6000000014901
03/30/2016 19:00:00,2097.89999999851
03/30/2016 20:00:00,2085.2999999970198
03/30/2016 21:00:00,2091.60000000149
03/30/2016 22:00:00,2034.8999999985099
03/30/2016 23:00:00,2016.0
03/31/2016 00:00:00,1776.6000000014901
03/31/2016 01:00:00,1770.2999999970198
03/31/2016 02:00:00,1707.3000000044703
03/31/2016 03:00:00,1713.6000000014901
03/31/2016 04:00:00,1719.8999999985099
03/31/2016 05:00:00,1669.5
03/31/2016 06:00:00,1701.0
03/31/2016 07:00:00,1638.0
03/31/2016 08:00:00,1675.7999999970198
03/31/2016 09:00:00,1713.6000000014901
03/31/2016 10:00:00,1745.1000000014901
03/31/2016 11:00:00,1858.5
03/31/2016 12:00:00,1997.1000000014901
03/31/2016 13:00:00,1978.1999999955297
03/31/2016 14:00:00,1940.3999999985099
03/31/2016 15:00:00,1934.1000000014901
03/31/2016 16:00:00,1997.1000000014901
03/31/2016 17:00:00,2009.7000000029802
03/31/2016 18:00:00,2028.5999999940395
03/31/2016 19:00:00,2242.8000000044703
03/31/2016 20:00:00,2167.1999999955297
03/31/2016 21:00:00,2318.4000000059605
03/31/2016 22:00:00,2274.2999999970198
03/31/2016 23:00:00,2236.5
